sub_module,layer_idx,channel,gamma_llm,gamma_vlm,abs_delta,rel_delta
q_norm,3,25,1.7421875,1.75,0.0078125,0.0044843051582574844
q_norm,3,26,1.421875,1.453125,0.03125,0.021978022530674934
q_norm,3,27,1.7734375,1.7890625,0.015625,0.008810572326183319
q_norm,3,28,1.734375,1.7578125,0.0234375,0.013513513840734959
q_norm,3,29,1.9140625,1.9296875,0.015625,0.008163264952600002
q_norm,3,30,2.046875,2.125,0.078125,0.038167938590049744
q_norm,3,31,1.84375,1.875,0.03125,0.016949152573943138
q_norm,3,32,1.8203125,1.84375,0.0234375,0.01287553645670414
q_norm,3,33,1.5390625,1.5625,0.0234375,0.015228426083922386
q_norm,3,34,1.921875,1.953125,0.03125,0.016260161995887756
q_norm,3,35,1.65625,1.6953125,0.0390625,0.02358490601181984
q_norm,3,36,1.9921875,2.03125,0.0390625,0.019607843831181526
q_norm,3,37,1.90625,1.9375,0.03125,0.016393441706895828
q_norm,3,38,1.953125,1.984375,0.03125,0.01600000075995922
q_norm,3,39,1.9921875,2.03125,0.0390625,0.019607843831181526
q_norm,3,40,0.5546875,0.56640625,0.01171875,0.0211267601698637
q_norm,3,41,1.953125,1.9765625,0.0234375,0.012000000104308128
q_norm,3,42,1.9765625,1.9921875,0.015625,0.007905138656497002
q_norm,3,43,2.046875,2.0625,0.015625,0.007633587811142206
q_norm,3,44,1.9765625,1.9921875,0.015625,0.007905138656497002
q_norm,3,45,2.78125,2.796875,0.015625,0.00561797758564353
q_norm,3,46,1.90625,1.9140625,0.0078125,0.004098360426723957
q_norm,3,47,0.98828125,0.99609375,0.0078125,0.007905138656497002
q_norm,3,48,1.875,1.875,0.0,0.0
q_norm,3,49,2.015625,2.015625,0.0,0.0
q_norm,3,50,1.796875,1.7890625,0.0078125,0.004347825888544321
q_norm,3,51,2.046875,2.046875,0.0,0.0
q_norm,3,52,2.03125,2.015625,0.015625,0.007692307699471712
q_norm,3,53,2.265625,2.265625,0.0,0.0
q_norm,3,54,2.0,1.9921875,0.0078125,0.00390625
q_norm,3,55,2.03125,2.03125,0.0,0.0
q_norm,3,56,1.984375,1.9765625,0.0078125,0.003937007859349251
q_norm,3,57,1.953125,1.9453125,0.0078125,0.004000000189989805
q_norm,3,58,1.953125,1.9453125,0.0078125,0.004000000189989805
q_norm,3,59,1.9453125,1.9453125,0.0,0.0
q_norm,3,60,1.9375,1.9296875,0.0078125,0.004032257944345474
q_norm,3,61,1.8203125,1.8203125,0.0,0.0
q_norm,3,62,2.71875,2.71875,0.0,0.0
q_norm,3,63,2.171875,2.171875,0.0,0.0
q_norm,3,64,1.4140625,1.421875,0.0078125,0.005524862091988325
q_norm,3,65,1.5078125,1.5390625,0.03125,0.020725388079881668
q_norm,3,66,1.25,1.328125,0.078125,0.0625
q_norm,3,67,1.8046875,1.8046875,0.0,0.0
q_norm,3,68,1.421875,1.4375,0.015625,0.010989011265337467
q_norm,3,69,1.5234375,1.5859375,0.0625,0.041025642305612564
q_norm,3,70,1.609375,1.6171875,0.0078125,0.004854368977248669
q_norm,3,71,2.0,2.015625,0.015625,0.0078125
q_norm,3,72,1.296875,1.3046875,0.0078125,0.0060240961611270905
q_norm,3,73,2.25,2.265625,0.015625,0.0069444444961845875
q_norm,3,74,1.53125,1.5546875,0.0234375,0.015306122601032257
q_norm,3,75,0.88671875,0.89453125,0.0078125,0.008810572326183319
q_norm,3,76,1.453125,1.4609375,0.0078125,0.005376344081014395
q_norm,3,77,1.6328125,1.6484375,0.015625,0.009569377638399601
q_norm,3,78,1.3984375,1.4140625,0.015625,0.011173184029757977
q_norm,3,79,1.0234375,1.03125,0.0078125,0.007633587811142206
q_norm,3,80,1.96875,1.984375,0.015625,0.007936508394777775
q_norm,3,81,1.234375,1.25,0.015625,0.012658228166401386
q_norm,3,82,2.0625,2.0625,0.0,0.0
q_norm,3,83,1.6796875,1.6953125,0.015625,0.009302325546741486
q_norm,3,84,1.578125,1.59375,0.015625,0.009900989942252636
q_norm,3,85,1.671875,1.6953125,0.0234375,0.014018691144883633
q_norm,3,86,1.21875,1.21875,0.0,0.0
q_norm,3,87,1.40625,1.4296875,0.0234375,0.01666666753590107
q_norm,3,88,1.6953125,1.7109375,0.015625,0.009216589853167534
q_norm,3,89,1.671875,1.6875,0.015625,0.009345794096589088
q_norm,3,90,1.1796875,1.1875,0.0078125,0.0066225165501236916
q_norm,3,91,1.734375,1.75,0.015625,0.009009009227156639
q_norm,3,92,1.65625,1.6640625,0.0078125,0.004716981202363968
q_norm,3,93,1.8203125,1.8359375,0.015625,0.008583690971136093
q_norm,3,94,0.828125,0.81640625,0.01171875,0.014150943607091904
q_norm,3,95,1.859375,1.8828125,0.0234375,0.012605042196810246
q_norm,3,96,1.9296875,1.953125,0.0234375,0.012145749293267727
q_norm,3,97,1.7421875,1.78125,0.0390625,0.022421523928642273
q_norm,3,98,1.8671875,1.90625,0.0390625,0.02092050202190876
q_norm,3,99,1.7265625,1.7421875,0.015625,0.009049774147570133
q_norm,3,100,1.8828125,1.9140625,0.03125,0.016597511246800423
q_norm,3,101,1.9609375,2.0,0.0390625,0.019920319318771362
q_norm,3,102,1.9140625,1.9453125,0.03125,0.016326529905200005
q_norm,3,103,1.9609375,2.0,0.0390625,0.019920319318771362
q_norm,3,104,2.515625,2.640625,0.125,0.04968944191932678
q_norm,3,105,1.9296875,1.9453125,0.015625,0.008097166195511818
q_norm,3,106,2.015625,2.03125,0.015625,0.007751937955617905
q_norm,3,107,1.8671875,1.8828125,0.015625,0.008368200622498989
q_norm,3,108,2.09375,2.109375,0.015625,0.007462686393409967
q_norm,3,109,1.6796875,1.703125,0.0234375,0.013953488320112228
q_norm,3,110,2.0625,2.078125,0.015625,0.007575757801532745
q_norm,3,111,1.8984375,1.9140625,0.015625,0.008230452425777912
q_norm,3,112,2.109375,2.109375,0.0,0.0
q_norm,3,113,1.953125,1.953125,0.0,0.0
q_norm,3,114,1.8046875,1.8046875,0.0,0.0
q_norm,3,115,2.109375,2.109375,0.0,0.0
q_norm,3,116,1.9921875,1.9921875,0.0,0.0
q_norm,3,117,2.09375,2.09375,0.0,0.0
q_norm,3,118,1.953125,1.9453125,0.0078125,0.004000000189989805
q_norm,3,119,2.03125,2.03125,0.0,0.0
q_norm,3,120,1.9140625,1.9140625,0.0,0.0
q_norm,3,121,2.0,1.9921875,0.0078125,0.00390625
q_norm,3,122,2.078125,2.0625,0.015625,0.007518797181546688
q_norm,3,123,1.828125,1.8203125,0.0078125,0.004273504484444857
q_norm,3,124,1.859375,1.859375,0.0,0.0
q_norm,3,125,1.984375,1.984375,0.0,0.0
q_norm,3,126,2.0625,2.0625,0.0,0.0
q_norm,3,127,1.7734375,1.7734375,0.0,0.0
q_norm,4,0,1.203125,1.21875,0.015625,0.012987012974917889
q_norm,4,1,1.4609375,1.4921875,0.03125,0.02139037474989891
q_norm,4,2,1.0703125,1.125,0.0546875,0.051094889640808105
q_norm,4,3,1.3515625,1.375,0.0234375,0.017341040074825287
q_norm,4,4,1.359375,1.3984375,0.0390625,0.028735632076859474
q_norm,4,5,0.9765625,1.0390625,0.0625,0.06400000303983688
q_norm,4,6,1.5546875,1.578125,0.0234375,0.015075377188622952
q_norm,4,7,1.5546875,1.625,0.0703125,0.04522613063454628
q_norm,4,8,1.515625,1.5390625,0.0234375,0.015463917516171932
q_norm,4,9,1.5390625,1.5625,0.0234375,0.015228426083922386
q_norm,4,10,1.4140625,1.4453125,0.03125,0.0220994483679533
q_norm,4,11,1.1640625,1.203125,0.0390625,0.033557046204805374
q_norm,4,12,1.5390625,1.5546875,0.015625,0.010152284055948257
q_norm,4,13,1.640625,1.65625,0.015625,0.009523809887468815
q_norm,4,14,1.703125,1.734375,0.03125,0.01834862306714058
q_norm,4,15,1.6875,1.7109375,0.0234375,0.013888888992369175
q_norm,4,16,1.796875,1.8125,0.015625,0.008695651777088642
q_norm,4,17,1.6640625,1.6875,0.0234375,0.014084506779909134
q_norm,4,18,0.9140625,0.93359375,0.01953125,0.021367521956562996
q_norm,4,19,1.59375,1.6171875,0.0234375,0.014705882407724857
q_norm,4,20,1.578125,1.6015625,0.0234375,0.014851485379040241
q_norm,4,21,2.078125,2.09375,0.015625,0.007518797181546688
q_norm,4,22,1.609375,1.640625,0.03125,0.019417475908994675
q_norm,4,23,1.5234375,1.546875,0.0234375,0.015384615398943424
q_norm,4,24,2.703125,2.8125,0.109375,0.040462426841259
q_norm,4,25,1.5703125,1.59375,0.0234375,0.014925372786819935
q_norm,4,26,1.7421875,1.765625,0.0234375,0.013452914543449879
q_norm,4,27,0.08447265625,0.11083984375,0.0263671875,0.31213873624801636
q_norm,4,28,0.171875,0.1689453125,0.0029296875,0.017045455053448677
q_norm,4,29,1.6875,1.7109375,0.0234375,0.013888888992369175
q_norm,4,30,1.578125,1.6015625,0.0234375,0.014851485379040241
q_norm,4,31,1.859375,1.8828125,0.0234375,0.012605042196810246
q_norm,4,32,1.6640625,1.6953125,0.03125,0.018779342994093895
q_norm,4,33,1.828125,1.8515625,0.0234375,0.012820512987673283
q_norm,4,34,1.453125,1.5078125,0.0546875,0.037634409964084625
q_norm,4,35,1.9609375,1.984375,0.0234375,0.011952191591262817
q_norm,4,36,1.78125,1.8125,0.03125,0.017543859779834747
q_norm,4,37,1.7890625,1.8203125,0.03125,0.017467249184846878
q_norm,4,38,0.228515625,0.2197265625,0.0087890625,0.03846153989434242
q_norm,4,39,1.84375,1.875,0.03125,0.016949152573943138
q_norm,4,40,1.6953125,1.71875,0.0234375,0.0138248847797513
q_norm,4,41,1.7421875,1.765625,0.0234375,0.013452914543449879
q_norm,4,42,1.671875,1.6953125,0.0234375,0.014018691144883633
q_norm,4,43,1.84375,1.8671875,0.0234375,0.012711863964796066
q_norm,4,44,1.7890625,1.8125,0.0234375,0.013100436888635159
q_norm,4,45,1.609375,1.6328125,0.0234375,0.014563106931746006
q_norm,4,46,1.7578125,1.78125,0.0234375,0.013333333656191826
q_norm,4,47,2.171875,2.1875,0.015625,0.007194244768470526
q_norm,4,48,3.140625,3.203125,0.0625,0.019900497049093246
q_norm,4,49,2.140625,2.15625,0.015625,0.007299270015209913
q_norm,4,50,1.7734375,1.78125,0.0078125,0.0044052861630916595
q_norm,4,51,2.015625,2.03125,0.015625,0.007751937955617905
q_norm,4,52,2.125,2.140625,0.015625,0.007352941203862429
q_norm,4,53,1.90625,1.921875,0.015625,0.008196720853447914
q_norm,4,54,1.9765625,1.984375,0.0078125,0.003952569328248501
q_norm,4,55,0.212890625,0.228515625,0.015625,0.07339449226856232
q_norm,4,56,1.875,1.8828125,0.0078125,0.004166666883975267
q_norm,4,57,1.75,1.7578125,0.0078125,0.004464285913854837
q_norm,4,58,1.71875,1.7265625,0.0078125,0.004545454401522875
q_norm,4,59,1.4609375,1.46875,0.0078125,0.005347593687474728
q_norm,4,60,1.9921875,2.0,0.0078125,0.003921568859368563
q_norm,4,61,2.109375,2.109375,0.0,0.0
q_norm,4,62,1.65625,1.6640625,0.0078125,0.004716981202363968
q_norm,4,63,1.5234375,1.53125,0.0078125,0.0051282052882015705
q_norm,4,64,1.2265625,1.2421875,0.015625,0.012738853693008423
q_norm,4,65,1.421875,1.4765625,0.0546875,0.03846153989434242
q_norm,4,66,1.1328125,1.1796875,0.046875,0.04137931019067764
q_norm,4,67,1.1171875,1.1328125,0.015625,0.0139860138297081
q_norm,4,68,1.4765625,1.515625,0.0390625,0.026455026119947433
q_norm,4,69,1.34375,1.3671875,0.0234375,0.01744186133146286
q_norm,4,70,1.484375,1.5078125,0.0234375,0.015789473429322243
q_norm,4,71,1.390625,1.40625,0.015625,0.01123595517128706
q_norm,4,72,1.171875,1.21875,0.046875,0.03999999910593033
q_norm,4,73,1.65625,1.6796875,0.0234375,0.014150943607091904
q_norm,4,74,1.5,1.53125,0.03125,0.02083333395421505
q_norm,4,75,1.84375,1.8515625,0.0078125,0.0042372881434857845
q_norm,4,76,1.640625,1.65625,0.015625,0.009523809887468815
q_norm,4,77,1.84375,1.8671875,0.0234375,0.012711863964796066
q_norm,4,78,1.7421875,1.765625,0.0234375,0.013452914543449879
q_norm,4,79,1.65625,1.6796875,0.0234375,0.014150943607091904
q_norm,4,80,2.09375,2.125,0.03125,0.014925372786819935
q_norm,4,81,1.5859375,1.625,0.0390625,0.02463054098188877
q_norm,4,82,1.640625,1.6953125,0.0546875,0.03333333507180214
q_norm,4,83,1.703125,1.71875,0.015625,0.00917431153357029
q_norm,4,84,1.75,1.78125,0.03125,0.01785714365541935
q_norm,4,85,2.0625,2.09375,0.03125,0.01515151560306549
q_norm,4,86,1.6171875,1.640625,0.0234375,0.014492753893136978
q_norm,4,87,1.59375,1.6171875,0.0234375,0.014705882407724857
q_norm,4,88,0.2099609375,0.2080078125,0.001953125,0.009302325546741486
q_norm,4,89,1.7734375,1.796875,0.0234375,0.013215859420597553
q_norm,4,90,1.6796875,1.703125,0.0234375,0.013953488320112228
q_norm,4,91,2.125,2.140625,0.015625,0.007352941203862429
q_norm,4,92,2.53125,2.625,0.09375,0.03703703731298447
q_norm,4,93,1.6953125,1.71875,0.0234375,0.0138248847797513
q_norm,4,94,1.5625,1.5859375,0.0234375,0.014999999664723873
q_norm,4,95,-0.00128173828125,-0.0125732421875,0.01129150390625,8.809523582458496
q_norm,4,96,1.5703125,1.59375,0.0234375,0.014925372786819935
q_norm,4,97,1.7421875,1.7734375,0.03125,0.017937220633029938
q_norm,4,98,0.81640625,0.82421875,0.0078125,0.009569377638399601
q_norm,4,99,1.84375,1.8671875,0.0234375,0.012711863964796066
q_norm,4,100,1.8359375,1.859375,0.0234375,0.012765957042574883
q_norm,4,101,1.71875,1.7421875,0.0234375,0.013636363670229912
q_norm,4,102,2.59375,2.828125,0.234375,0.09036144614219666
q_norm,4,103,1.9296875,1.9609375,0.03125,0.016194332391023636
q_norm,4,104,1.984375,2.015625,0.03125,0.015748031437397003
q_norm,4,105,1.8203125,1.84375,0.0234375,0.01287553645670414
q_norm,4,106,2.0,2.03125,0.03125,0.015625
q_norm,4,107,1.8515625,1.8671875,0.015625,0.008438818156719208
q_norm,4,108,1.8984375,1.9140625,0.015625,0.008230452425777912
q_norm,4,109,2.203125,2.21875,0.015625,0.007092198356986046
q_norm,4,110,3.1875,3.203125,0.015625,0.0049019609577953815
q_norm,4,111,1.5078125,1.53125,0.0234375,0.015544041059911251
q_norm,4,112,0.035888671875,0.0263671875,0.009521484375,0.26530611515045166
q_norm,4,113,1.65625,1.671875,0.015625,0.009433962404727936
q_norm,4,114,1.984375,1.9921875,0.0078125,0.003937007859349251
q_norm,4,115,1.8125,1.828125,0.015625,0.008620689623057842
q_norm,4,116,1.8203125,1.8359375,0.015625,0.008583690971136093
q_norm,4,117,1.90625,1.9140625,0.0078125,0.004098360426723957
q_norm,4,118,1.859375,1.8671875,0.0078125,0.004201680887490511
q_norm,4,119,2.890625,2.953125,0.0625,0.021621622145175934
q_norm,4,120,1.8984375,1.9140625,0.015625,0.008230452425777912
q_norm,4,121,1.4453125,1.453125,0.0078125,0.0054054055362939835
q_norm,4,122,1.6953125,1.703125,0.0078125,0.004608294926583767
q_norm,4,123,1.9609375,1.96875,0.0078125,0.0039840638637542725
q_norm,4,124,1.7578125,1.765625,0.0078125,0.004444444552063942
q_norm,4,125,1.484375,1.4921875,0.0078125,0.005263158120214939
q_norm,4,126,1.625,1.6328125,0.0078125,0.004807692486792803
q_norm,4,127,1.65625,1.6640625,0.0078125,0.004716981202363968
q_norm,5,0,1.1171875,1.1328125,0.015625,0.0139860138297081
q_norm,5,1,1.3515625,1.4140625,0.0625,0.04624277353286743
q_norm,5,2,1.53125,1.5859375,0.0546875,0.0357142873108387
q_norm,5,3,1.3359375,1.3515625,0.015625,0.011695906519889832
q_norm,5,4,0.40625,0.4296875,0.0234375,0.057692307978868484
q_norm,5,5,1.3359375,1.3828125,0.046875,0.035087719559669495
q_norm,5,6,1.4765625,1.5,0.0234375,0.01587301678955555
q_norm,5,7,0.91015625,0.9375,0.02734375,0.030042918398976326
q_norm,5,8,1.578125,1.6171875,0.0390625,0.024752475321292877
q_norm,5,9,1.546875,1.5625,0.015625,0.010101010091602802
q_norm,5,10,1.3515625,1.3671875,0.015625,0.011560693383216858
q_norm,5,11,0.62109375,0.65234375,0.03125,0.050314463675022125
q_norm,5,12,1.265625,1.296875,0.03125,0.02469135820865631
q_norm,5,13,1.0546875,1.0703125,0.015625,0.014814814552664757
q_norm,5,14,1.2109375,1.234375,0.0234375,0.019354838877916336
q_norm,5,15,0.69921875,0.70703125,0.0078125,0.011173184029757977
q_norm,5,16,1.640625,1.6640625,0.0234375,0.014285714365541935
q_norm,5,17,0.65625,0.6640625,0.0078125,0.011904762126505375
q_norm,5,18,0.51171875,0.53125,0.01953125,0.038167938590049744
q_norm,5,19,1.6171875,1.640625,0.0234375,0.014492753893136978
q_norm,5,20,1.4375,1.4609375,0.0234375,0.016304347664117813
q_norm,5,21,0.494140625,0.5078125,0.013671875,0.02766798436641693
q_norm,5,22,0.671875,0.68359375,0.01171875,0.01744186133146286
q_norm,5,23,0.443359375,0.455078125,0.01171875,0.026431718841195107
q_norm,5,24,0.17578125,0.1806640625,0.0048828125,0.02777777798473835
q_norm,5,25,1.4453125,1.4609375,0.015625,0.010810811072587967
q_norm,5,26,0.76953125,0.78125,0.01171875,0.015228426083922386
q_norm,5,27,0.50390625,0.51953125,0.015625,0.03100775182247162
q_norm,5,28,0.62109375,0.640625,0.01953125,0.03144654259085655
q_norm,5,29,0.55078125,0.56640625,0.015625,0.028368793427944183
q_norm,5,30,0.73828125,0.75390625,0.015625,0.021164020523428917
q_norm,5,31,0.671875,0.68359375,0.01171875,0.01744186133146286
q_norm,5,32,1.4765625,1.4921875,0.015625,0.010582010261714458
q_norm,5,33,0.6015625,0.6171875,0.015625,0.025974025949835777
q_norm,5,34,0.6171875,0.6328125,0.015625,0.025316456332802773
q_norm,5,35,0.0498046875,0.04248046875,0.00732421875,0.14705882966518402
q_norm,5,36,0.71875,0.73828125,0.01953125,0.027173912152647972
q_norm,5,37,0.76171875,0.77734375,0.015625,0.020512821152806282
q_norm,5,38,0.84765625,0.86328125,0.015625,0.018433179706335068
q_norm,5,39,0.94921875,0.9609375,0.01171875,0.012345679104328156
q_norm,5,40,0.953125,0.97265625,0.01953125,0.02049180306494236
q_norm,5,41,1.5,1.515625,0.015625,0.010416666977107525
q_norm,5,42,1.140625,1.15625,0.015625,0.013698630034923553
q_norm,5,43,0.984375,1.0,0.015625,0.01587301678955555
q_norm,5,44,1.0078125,1.015625,0.0078125,0.007751937955617905
q_norm,5,45,0.6953125,0.70703125,0.01171875,0.016853932291269302
q_norm,5,46,0.392578125,0.3984375,0.005859375,0.014925372786819935
q_norm,5,47,1.7421875,1.7578125,0.015625,0.008968610316514969
q_norm,5,48,0.5546875,0.5625,0.0078125,0.014084506779909134
q_norm,5,49,1.203125,1.2109375,0.0078125,0.006493506487458944
q_norm,5,50,0.82421875,0.83203125,0.0078125,0.009478673338890076
q_norm,5,51,0.859375,0.8671875,0.0078125,0.00909090880304575
q_norm,5,52,1.1484375,1.1484375,0.0,0.0
q_norm,5,53,2.65625,2.703125,0.046875,0.01764705963432789
q_norm,5,54,1.15625,1.15625,0.0,0.0
q_norm,5,55,1.21875,1.2265625,0.0078125,0.006410256493836641
q_norm,5,56,1.3828125,1.390625,0.0078125,0.005649717524647713
q_norm,5,57,1.15625,1.1640625,0.0078125,0.006756756920367479
q_norm,5,58,1.25,1.2578125,0.0078125,0.0062500000931322575
q_norm,5,59,1.6328125,1.640625,0.0078125,0.0047846888191998005
q_norm,5,60,1.15625,1.15625,0.0,0.0
q_norm,5,61,1.0390625,1.046875,0.0078125,0.007518797181546688
q_norm,5,62,1.1015625,1.1015625,0.0,0.0
q_norm,5,63,1.375,1.3828125,0.0078125,0.005681818351149559
q_norm,5,64,1.4140625,1.4296875,0.015625,0.01104972418397665
q_norm,5,65,1.515625,1.5390625,0.0234375,0.015463917516171932
q_norm,5,66,1.375,1.453125,0.078125,0.05681818351149559
q_norm,5,67,1.5625,1.578125,0.015625,0.009999999776482582
q_norm,5,68,1.125,1.1796875,0.0546875,0.0486111119389534
q_norm,5,69,1.359375,1.390625,0.03125,0.02298850566148758
q_norm,5,70,1.4609375,1.4765625,0.015625,0.010695187374949455
q_norm,5,71,0.828125,0.875,0.046875,0.056603774428367615
q_norm,5,72,1.734375,1.765625,0.03125,0.018018018454313278
q_norm,5,73,1.3984375,1.421875,0.0234375,0.016759777441620827
q_norm,5,74,1.515625,1.53125,0.015625,0.010309278033673763
q_norm,5,75,0.69921875,0.72265625,0.0234375,0.03351955488324165
q_norm,5,76,1.296875,1.3046875,0.0078125,0.0060240961611270905
q_norm,5,77,1.6015625,1.640625,0.0390625,0.024390242993831635
q_norm,5,78,1.109375,1.125,0.015625,0.014084506779909134
q_norm,5,79,0.875,0.90234375,0.02734375,0.03125
q_norm,5,80,1.7109375,1.7421875,0.03125,0.01826483942568302
q_norm,5,81,0.76953125,0.79296875,0.0234375,0.030456852167844772
q_norm,5,82,0.51953125,0.53515625,0.015625,0.030075188726186752
q_norm,5,83,1.234375,1.2421875,0.0078125,0.006329114083200693
q_norm,5,84,1.0,1.0078125,0.0078125,0.0078125
q_norm,5,85,0.5234375,0.5390625,0.015625,0.02985074557363987
q_norm,5,86,0.703125,0.72265625,0.01953125,0.02777777798473835
q_norm,5,87,0.5,0.51953125,0.01953125,0.0390625
q_norm,5,88,2.203125,2.28125,0.078125,0.03546099364757538
q_norm,5,89,1.1796875,1.1875,0.0078125,0.0066225165501236916
q_norm,5,90,0.84375,0.859375,0.015625,0.018518518656492233
q_norm,5,91,0.494140625,0.5078125,0.013671875,0.02766798436641693
q_norm,5,92,0.447265625,0.4609375,0.013671875,0.030567685142159462
q_norm,5,93,0.625,0.64453125,0.01953125,0.03125
q_norm,5,94,0.61328125,0.625,0.01171875,0.019108280539512634
q_norm,5,95,0.59375,0.6015625,0.0078125,0.01315789483487606
q_norm,5,96,1.3515625,1.3671875,0.015625,0.011560693383216858
q_norm,5,97,0.64453125,0.65625,0.01171875,0.0181818176060915
q_norm,5,98,0.52734375,0.53515625,0.0078125,0.014814814552664757
q_norm,5,99,4.53125,4.71875,0.1875,0.04137931019067764
q_norm,5,100,0.6796875,0.69140625,0.01171875,0.017241379246115685
q_norm,5,101,0.6640625,0.67578125,0.01171875,0.01764705963432789
q_norm,5,102,0.9140625,0.9296875,0.015625,0.017094017937779427
q_norm,5,103,1.0546875,1.0703125,0.015625,0.014814814552664757
q_norm,5,104,0.86328125,0.875,0.01171875,0.013574660755693913
q_norm,5,105,1.359375,1.3671875,0.0078125,0.005747126415371895
q_norm,5,106,0.9609375,0.97265625,0.01171875,0.012195121496915817
q_norm,5,107,1.1484375,1.1640625,0.015625,0.013605441898107529
q_norm,5,108,1.4140625,1.421875,0.0078125,0.005524862091988325
q_norm,5,109,1.03125,1.046875,0.015625,0.01515151560306549
q_norm,5,110,4.03125,4.09375,0.0625,0.01550387591123581
q_norm,5,111,0.97265625,0.98828125,0.015625,0.01606425642967224
